net_migration,x,y
positive,-94.1272630134515,35.99895535297574
positive,-94.14458096818437,36.0601411637544
positive,-94.021495123779,35.97399883811115
positive,-94.27140314572976,36.10969941775909
positive,-94.20760910467145,35.822882293420584
positive,-94.15269522587519,36.16254170168123
positive,-94.03922098564553,35.92462169888794
positive,-93.9847599799347,35.85051147698105
positive,-94.10485937285713,35.95686252928713
positive,-94.07742822965282,35.76603355185052
positive,-94.17572293130375,35.945718235170624
positive,-94.5434480614842,36.0731903363724
positive,-94.16802552804613,35.81210609853017
positive,-94.2336763431655,36.14376265705782
positive,-94.35412683658454,36.10489882061309
positive,-94.16509550645313,35.773869686300856
positive,-94.31023993741951,36.19460758910323
positive,-94.10526403296342,36.026913499719335
positive,-94.0710162943212,36.01265034787162
positive,-94.42029000783913,35.83620395012538
positive,-94.09675339580717,36.19236838952221
positive,-94.5284799726504,36.071247118851396
positive,-94.09352424075432,35.82729660496959
positive,-94.4286589258728,35.80539684973774
positive,-94.36270163179371,35.849091105868006
positive,-94.07449705967625,36.00032768338065
positive,-94.44109159115543,35.79332016801187
positive,-93.9986967240595,35.90991697274984
positive,-94.13611619421583,35.99068724705614
positive,-94.23929732071309,36.123414814596586
positive,-94.19438748580691,36.13985474236883
positive,-94.27797156640517,35.927912573508195
positive,-94.2643482275996,35.90591610484398
positive,-91.92698518119285,35.06767290826156
positive,-91.64861744388341,35.14777616849646
positive,-91.92811522913908,35.23892726390569
positive,-91.53016240456805,35.248077496290044
positive,-91.89956830187381,35.23463648304944
positive,-91.92263830586664,35.08765585189316
positive,-91.75591211520074,35.19595681555175
positive,-91.77198311360715,35.437922335128555
positive,-91.9867488516694,35.271196230610656
positive,-91.68119859762567,35.289858395220385
positive,-91.63579594939787,35.34014523599153
positive,-91.46709714296505,35.19554933720514
negative,-91.08440851505905,35.177060371285535
negative,-93.37408895498757,34.85129761949731
negative,-121.74895184719637,37.663552155472615
negative,-121.69651981559444,37.70169944970005
negative,-121.82756840732986,37.66420320082578
negative,-121.97877240826251,37.72502522837787
negative,-121.6490599217666,37.76156360675735
negative,-121.59112054170359,37.752191856406625
negative,-122.31520790918789,37.82062705590496
negative,-121.976452376407,37.611582947705955
negative,-122.03917113883587,37.69669756654269
negative,-121.82284595567927,37.55428925450932
negative,-121.76770785859662,37.731235617078475
negative,-121.65771471647264,37.76098665292846
negative,-121.52181898755902,37.49172884073138
negative,-121.90612915300683,37.6549959588746
negative,-121.85636131375603,37.64851797496176
negative,-121.64322143795648,37.75518443291833
negative,-121.7395993633584,37.520190260810786
negative,-121.90191441198833,37.56968204194226
negative,-122.01797851984104,37.6742769192512
negative,-121.69765852310296,37.532074919635676
negative,-122.05187050687664,37.55534303988581
negative,-122.10999092647307,37.57212341808309
negative,-122.07256312261728,37.6033334618595
negative,-122.06530922440926,37.66344473495457
negative,-121.88748869294727,37.59561432067742
negative,-122.33091606287364,37.810977503705736
negative,-121.68760131710663,37.62163933111604
negative,-122.09496298485607,37.55002392432308
negative,-121.80788630582592,37.7533501413596
negative,-121.60739846135259,37.49427366710391
negative,-121.92021394367062,37.704564192176
negative,-122.14061219818461,37.68171252971925
negative,-121.66906786805502,37.770156682377866
negative,-121.9744505125704,37.48109859161527
negative,-121.59485196544136,37.79742319462124
negative,-121.61980841125342,37.57034351746789
negative,-121.71179579453207,37.61290497254349
negative,-121.98793570469077,37.673774434996545
negative,-121.65847645937679,37.52226650436165
negative,-121.81741290526915,37.67927679409919
negative,-121.58280332594732,37.68624901647194
negative,-121.77656544745734,37.659989045682586
negative,-122.12217868096904,37.561142132064724
negative,-121.9670455797886,37.65059429431736
negative,-121.65869214658545,37.59253126644986
negative,-121.92090218550261,37.69673697108552
negative,-122.26414264532937,37.89269772901281
negative,-121.7994133795698,37.709305905672835
negative,-121.75197526308564,37.76662758117301
negative,-122.18917433134877,37.72696628875946
negative,-121.96799321115569,37.58462621064794
negative,-122.186188526237,37.73596668025461
negative,-121.61142238606845,37.54917092330932
negative,-122.17813666201897,37.789669909299505
negative,-122.06352823074805,37.625373677656555
negative,-122.07266540274172,37.76929532480971
negative,-121.65014871032137,37.48864717378475
negative,-122.08096866520704,37.62767603296917
negative,-122.23581270510223,37.815401697562734
negative,-122.2602056624854,37.77139157730995
negative,-122.09054696191967,37.750808071029766
negative,-122.03805885422788,37.757704141991816
negative,-122.302497832639,37.88334702267844
negative,-121.99462708187177,37.65178427655986
negative,-122.06798133623275,37.57508542187447
negative,-121.69363800788459,37.68685926563588
negative,-122.25108885588422,37.872138671296746
negative,-122.01647761136294,37.67361665893195
negative,-121.92914261928627,37.62747702607202
negative,-121.77620812677422,37.74767114919581
negative,-121.76672697088355,37.60930269891439
negative,-122.05957942363075,37.71415107423345
negative,-122.2167099240781,37.81254215196121
negative,-122.14189118259026,37.71899091034016
negative,-122.04617759157418,37.61786331806084
negative,-121.97507782618443,37.48002174584394
negative,-121.87907091020723,37.561056484518325
negative,-121.66320414018087,37.506214218657156
negative,-121.56244748187761,37.79634338824411
negative,-121.9046148196698,37.64630583140204
negative,-122.19029553931958,37.83097562621446
negative,-121.85400583738135,37.7392817859008
negative,-122.04534090705916,37.51958429495424
negative,-121.81117751703145,37.69125807742853
negative,-121.69716905446741,37.73869101741673
negative,-122.093926322206,37.61732956675502
negative,-121.60883569408449,37.78733460018143
negative,-122.10850363421254,37.551786263553254
negative,-122.28010484588135,37.79514709565779
negative,-121.85571589650925,37.57943637843048
negative,-122.0440094279261,37.76875056765672
negative,-121.97541889895768,37.534080617918846
negative,-121.62089551172092,37.57222432669963
negative,-121.62140919164317,37.62589507327093
negative,-121.82501406850734,37.678537283656574
negative,-121.72989910716504,37.59303929790703
negative,-121.9023943027581,37.520263657070544
negative,-121.89709940175463,37.70315059716669
negative,-121.80991588980183,37.70983790505091
negative,-121.63633765311086,37.783212711227065
negative,-121.90964770282626,37.711629076335946
negative,-122.0816116430327,37.61304228308415
negative,-121.95479156849855,37.5745595550991
negative,-122.2885560811202,37.79685517052607
negative,-121.56085665563012,37.61725141868326
negative,-121.94394169837554,37.594139459426756
negative,-122.09712680035554,37.74953280787586
negative,-122.10257704208762,37.654591852125726
negative,-121.93874549241026,37.647694669617145
negative,-121.66676330137715,37.52218884384373
negative,-122.02589854906428,37.555799580815936
negative,-122.02631314727752,37.53397588433892
negative,-121.91086593310204,37.49088862208732
negative,-122.03565521647018,37.5376447711311
negative,-122.25500082396414,37.84197321618113
negative,-121.96472739004467,37.69864024842878
negative,-121.64876686773827,37.730797049620826
negative,-122.0897357141388,37.77402744527002
negative,-122.0349600333033,37.64031781452159
negative,-122.09689233399546,37.68327558371147
negative,-122.18629168842534,37.699134849704414
negative,-121.93168511054262,37.502789378964586
negative,-121.9149090852692,37.57148758389395
negative,-121.82375925345785,37.64692604574243
negative,-122.1429094479747,37.75324869135482
negative,-122.01055241111325,37.625259102706536
negative,-121.84832467972248,37.601204839848464
negative,-121.93415863471122,37.516356355244504
negative,-121.82337024454489,37.63826783265842
negative,-121.6116359186552,37.67315813821563
negative,-121.63725381232138,37.55181082287585
negative,-121.67866907651107,37.699342828924046
negative,-122.02053480420003,37.763738467303426
negative,-121.88207400721112,37.58912292382439
negative,-121.80412151896942,37.62677158209935
negative,-121.57952498401053,37.62088080528633
negative,-121.71523167577267,37.690509551534575
negative,-121.85654186191863,37.676592972896344
negative,-122.30142792732563,37.88362600418954
negative,-121.87488346013946,37.58068857019153
negative,-121.575963916327,37.54257170765006
negative,-121.94679247914576,37.54933765240584
negative,-121.57257550330792,37.71439208657307
negative,-121.65946321307231,37.71426596237556
negative,-122.04795658810745,37.68656513805435
negative,-121.86718781620833,37.56254131729249
negative,-121.64406483921944,37.487240313391965
negative,-121.67502930623736,37.78480548540443
negative,-121.69610703260126,37.53488919069138
negative,-121.71813446207568,37.5313569982211
negative,-121.8332733713308,37.60162541384061
negative,-122.15726434381975,37.6783918670199
negative,-122.29964545015022,37.79423042247087
negative,-122.00711245303792,37.561792158041094
negative,-122.09455154455026,37.510184371898006
negative,-122.11061767570237,37.635666145751074
negative,-122.10519438132239,37.597139384695026
negative,-122.02205740673027,37.67716054058104
negative,-122.02954684804847,37.77737685146343
negative,-121.84705353024798,37.50455931711343
negative,-121.56299176136481,37.81291397085744
negative,-121.97527076339655,37.53030006922651
negative,-122.01558082874026,37.7267255469064
negative,-121.9625722801929,37.65028531076322
negative,-122.30662100027122,37.89555681986638
negative,-121.89990682152902,37.556436452021046
negative,-121.96362432884602,37.63217626500259
negative,-122.15867434669497,37.76129958577335
negative,-121.64992110233274,37.59172933530834
negative,-121.7869690793093,37.61147948191865
negative,-121.92107656852667,37.512086887355174
negative,-122.10997919746536,37.74328450157077
negative,-121.71101467565528,37.57687926005863
negative,-121.68610844709448,37.611580937216615
negative,-121.88326348120411,37.574344145102316
negative,-121.9191011971337,37.63534694620139
negative,-121.58185329512447,37.57967315092024
negative,-122.03182913356964,37.70885738420283
negative,-121.84345234566013,37.6771729026562
negative,-121.81874864573516,37.488786172581996
negative,-121.62175420512843,37.579086621776696
negative,-121.94804619074834,37.51042580412036
negative,-121.78296374359684,37.72653345892947
negative,-122.17679136975025,37.71043056019158
negative,-121.66518613747053,37.71939736266967
negative,-121.9809910142331,37.56819975051575
negative,-121.73886168186519,37.669797638645484
negative,-121.64999573008954,37.63681408575952
negative,-121.61060423170363,37.58548343790769
negative,-122.09876180267277,37.51704679518602
negative,-122.17029144426085,37.74863298247593
negative,-121.63613528179307,37.63832101129626
negative,-121.7480429852221,37.5376677825877
negative,-121.89271059372096,37.67603931828605
negative,-121.6138271432676,37.734891469467755
negative,-121.87351543952713,37.59318536355563
negative,-121.57826794235756,37.529932955917495
negative,-122.12909710936925,37.61784266374691
negative,-121.5748225169607,37.70543480645288
negative,-122.22325472730228,37.73510815044298
negative,-121.85217207914266,37.71155845261546
negative,-121.76753427504408,37.555344895550064
negative,-121.60390682802604,37.617943692311556
negative,-121.73449893878447,37.500544872782726
negative,-121.7909556342168,37.70240818563723
negative,-122.12875643307706,37.709844391728275
negative,-121.91491395063986,37.622647112152606
negative,-121.94607183571587,37.59637259217716
negative,-122.02039384109305,37.61630102493981
negative,-122.30127871594225,37.84176759299995
negative,-121.93526534253927,37.6692690898719
negative,-121.65254811080439,37.70122832894733
negative,-121.72004959972371,37.67042569838403
negative,-122.03197919965154,37.74027870030074
negative,-121.64330738335458,37.4906783171368
negative,-122.12715180622034,37.74094277342432
negative,-121.71057832035618,37.589893855068574
negative,-122.20520205240518,37.80138176435831
negative,-122.01993324408235,37.622813677696065
negative,-121.80425501791089,37.66153713643
negative,-122.12171936202921,37.644801810624294
negative,-122.29165669812163,37.86071619440332
negative,-122.23785064696837,37.865774642837906
negative,-121.69844943596671,37.51900689183117
negative,-121.93830729998216,37.55794661627631
negative,-121.99949635906474,37.547278298964535
negative,-122.07831509324355,37.6978061735179
negative,-121.6024684906294,37.60616222020664
negative,-122.04835266095583,37.49148939925673
negative,-121.5312886928798,37.50241456803976
negative,-121.91457557277842,37.545658102136585
negative,-122.06580680090107,37.773035708888465
negative,-122.10524743487676,37.67739930562287
negative,-121.62719186342345,37.67148015956195
negative,-122.14180621353302,37.6815260418096
negative,-122.22241907852138,37.759230818874784
negative,-121.66305704077253,37.76928735792652
negative,-121.80903164618617,37.52599602496636
negative,-121.81845299660718,37.71972085240135
negative,-121.57567368145034,37.57444674211473
negative,-121.78972507012708,37.510344045017156
negative,-122.10431587927839,37.76248359544519
negative,-121.59973946319879,37.73889403091288
negative,-122.05521756409757,37.55369006935303
negative,-121.97499447944102,37.645647807291816
negative,-122.05131589310686,37.59850762548184
negative,-121.75399473384971,37.50495434916523
negative,-122.16955933616079,37.721234203385706
negative,-121.96985563954689,37.72463691211135
negative,-122.2127315505873,37.79048416689781
negative,-121.95168974841987,37.57655300139111
negative,-121.65147839044106,37.59128060862555
negative,-121.69682657626973,37.6461287884329
negative,-122.24856521802118,37.869713669596536
negative,-121.7992439361385,37.68020829524685
negative,-121.57641510286844,37.626431694889135
negative,-122.06503274995887,37.51986079130815
negative,-122.18308558807533,37.78038334323973
negative,-121.95373471525895,37.5420939387631
negative,-121.62423997908985,37.56383985073915
negative,-122.18931245246911,37.8125979934011
negative,-121.7134575380541,37.55969655522796
negative,-121.8908940077781,37.59613661728539
negative,-121.56196967261067,37.66820428023877
negative,-121.73730431981967,37.55942815898134
negative,-122.31006113554209,37.89287580931177
negative,-122.10942147997446,37.72048698085452
negative,-121.8749104505067,37.56029024212414
negative,-122.00184341147218,37.70765533090333
negative,-121.94231321322368,37.50537237738126
negative,-121.57803371325751,37.55400917019536
negative,-122.30166834877959,37.86067626244844
negative,-121.89744736789824,37.725654534418375
negative,-121.55792599752994,37.767622962368975
negative,-122.11619924218779,37.67673848306632
negative,-122.30192753011436,37.879248224981545
negative,-121.93564077551001,37.66978804059657
negative,-121.7844383804293,37.759303737903274
negative,-121.64489094642927,37.6847289535715
negative,-121.7274734913044,37.552938203863924
negative,-122.07636182611401,37.503431967397916
negative,-122.07397938505731,37.75890832089654
negative,-122.12394467958205,37.58302240008854
negative,-121.63270790782934,37.7402678138169
negative,-121.88356947724964,37.58952975099651
negative,-121.56309194981507,37.51493249874626
negative,-122.02962271669259,37.65444598263917
negative,-121.69658958357202,37.72160379992402
negative,-122.17826943351065,37.717724522156026
negative,-121.73401915406383,37.517219982961485
negative,-121.78295233523743,37.48960174260641
negative,-121.56071895892065,37.63327793133133
negative,-122.06201052419826,37.67525590207887
negative,-122.072147712043,37.70733346283514
negative,-121.82358457637285,37.631064756637876
negative,-122.04325436627319,37.61841678586623
negative,-121.68179869773154,37.635019235883334
negative,-121.88805443751654,37.47362864058944
negative,-121.71504278553478,37.70182073989005
negative,-121.6029662063509,37.55566908774287
negative,-121.58074562132413,37.61052221542713
negative,-122.1083977262881,37.547835972912786
negative,-122.07786970789863,37.55658233995792
negative,-121.83051480865014,37.50774750461219
negative,-121.75930130671085,37.60700758082228
negative,-122.26129605138203,37.8586959623135
negative,-121.69919344698117,37.55251435393933
negative,-122.09578172824894,37.71315510163132
negative,-122.06910023295057,37.64107258856982
negative,-122.13717426007989,37.76909683479212
negative,-121.59646612205675,37.69704849605135
negative,-121.97213749743818,37.663989422988486
negative,-122.23705043635283,37.856696119078535
negative,-121.56031221611187,37.592957553308494
negative,-121.81246895696827,37.72932916238097
negative,-122.10714469703899,37.534078110424495
negative,-121.70366667416329,37.687167692095606
negative,-122.11276773094046,37.74426300164619
negative,-122.0241961178039,37.46990688685897
negative,-121.6634545847709,37.59196777368749
negative,-121.62981405755123,37.582018254245575
negative,-122.12334665377563,37.57913214589415
negative,-121.65544810033924,37.62026442241043
negative,-121.65154167165672,37.77169529866773
negative,-121.86140853548797,37.55312072410369
negative,-122.1173622838556,37.67680857348906
negative,-121.85454639650371,37.52520201926485
negative,-122.28190585588601,37.86522770392854
negative,-122.16943459202982,37.68798168377967
negative,-122.056226613212,37.56115955076056
negative,-121.62448345515504,37.64710407531473
negative,-121.62305165133752,37.484300849271655
negative,-122.31294311807581,37.78210213407118
negative,-121.98655443210212,37.47004953469792
negative,-121.71009657379457,37.55759067342739
negative,-121.85817507083209,37.570178261867895
negative,-122.08721312718431,37.7184559135734
negative,-122.20802194331857,37.725098536832526
negative,-122.10336744394615,37.57170682815547
negative,-121.69364624263255,37.762711790651146
negative,-122.05181290938428,37.66161099740262
negative,-121.60903574425977,37.6455992361902
negative,-121.53180544623865,37.52559239726473
negative,-122.2605305950624,37.796704376965636
negative,-121.9107784458108,37.563991011430964
negative,-122.06741360390608,37.74107744158896
negative,-121.91370336504119,37.635038748554166
negative,-121.77732569878496,37.53844630584549
negative,-121.77677770840018,37.50729649032155
negative,-121.74284275528544,37.61535620047873
negative,-121.64450429805353,37.58687526102818
negative,-121.63755872215256,37.7769583903185
negative,-122.22067504901409,37.8041229759603
negative,-121.8510110758524,37.64782824306971
negative,-121.58629298673664,37.67873422658989
negative,-121.79099582839999,37.62263985257636
negative,-121.85104890841293,37.6597682095651
negative,-122.09099816986816,37.554622611268904
negative,-121.91035244432297,37.654736873864664
negative,-122.19941527657143,37.75843894836561
negative,-122.21977072292474,37.807997930667014
negative,-121.93668694386272,37.65601941818735
negative,-121.56714632511475,37.74513118394652
negative,-122.22722465541271,37.71558012869964
negative,-121.7470591693665,37.58594014022334
negative,-122.05871854404633,37.77337017996337
negative,-122.2361719363093,37.86439621797897
negative,-121.92863669980534,37.51636254966983
negative,-121.69176377785926,37.63065632027026
negative,-121.91188420109542,37.63223215787733
negative,-122.02898787953913,37.49963464222622
negative,-122.08839520193746,37.78780934408921
negative,-121.66173894009022,37.69036738518556
negative,-121.58040543981569,37.73056198427497
negative,-121.59519294981858,37.5650495087623
negative,-121.88353211105003,37.726935312635185
negative,-122.0794713958636,37.68967683570679
negative,-121.63651247222471,37.566249332143066
negative,-121.94462340750388,37.67574786224179
negative,-121.66160552646942,37.583504392132646
negative,-121.87244389078788,37.62769178765056
negative,-121.87138000996178,37.51017959903659
negative,-121.9692667790112,37.60487867236401
negative,-121.85816961081603,37.68640729726371
negative,-122.1083086719606,37.689654006358104
negative,-122.0230996206978,37.71028615601811
negative,-121.8610450615851,37.62051791416224
negative,-121.88432063096482,37.49088834333755
negative,-121.89216628094222,37.61089766033395
negative,-122.09203552858087,37.535502939540834
negative,-121.62044279732925,37.778953509541104
negative,-121.61728890953847,37.71122920531441
negative,-122.06601729619382,37.489604814251365
negative,-121.58852179925428,37.66083480592476
negative,-122.02297480613095,37.752176896713316
negative,-121.98156903751894,37.68860876392062
negative,-121.6521110531956,37.77414115405545
negative,-122.10658744793132,37.515415195667025
negative,-121.85490357628564,37.60426574330959
negative,-121.7855668269785,37.744199236361716
negative,-122.1718744547997,37.790356420429504
negative,-122.01277161789865,37.729781870593435
negative,-121.83972169707768,37.740873355102856
negative,-121.78987559283237,37.572149798925636
negative,-122.21680748026242,37.80366768898773
negative,-121.96022522365048,37.60473365686594
negative,-121.77315716085074,37.51481082935278
negative,-122.2564462327553,37.78976198699351
negative,-122.14138296700338,37.68775425242403
negative,-122.07930024050906,37.51726087759113
negative,-122.19973600419131,37.8290037542836
negative,-121.90015692521595,37.671658891751235
negative,-121.97338673969271,37.6638003575574
negative,-122.01336476419085,37.58781528094504
negative,-122.26874752588006,37.88666357668783
negative,-121.85092500186447,37.59467318699096
negative,-121.73346620305878,37.655945166061684
negative,-122.22571443620828,37.85996509184656
negative,-122.06203549060734,37.7359163076088
negative,-121.93853687866559,37.67328471644817
negative,-121.9032903026211,37.47282169892286
negative,-122.17174649815914,37.71761327376833
negative,-122.00020840669069,37.73526406535692
negative,-122.0013721333463,37.5834694718226
negative,-121.80049011046326,37.619330080831375
negative,-121.8338818176137,37.73993472958265
negative,-121.85128699815535,37.66667242748938
negative,-122.03705855047319,37.66921388771011
negative,-121.96921621595078,37.474407327288596
negative,-122.14470075959916,37.66746248582457
negative,-122.04571540411708,37.76610888245212
negative,-121.94128949989519,37.602633372634024
negative,-122.06395587043968,37.54974077707464
negative,-121.85267779212356,37.640711753483686
negative,-121.90554140757918,37.72073514907538
negative,-121.75418693956283,37.67997751334994
negative,-122.03537571193912,37.69700901815791
negative,-121.67697718065595,37.78080593699472
negative,-122.13448760371162,37.72826760403222
negative,-121.63943820944985,37.51810059716606
negative,-121.76470973489918,37.70724643482192
negative,-122.10386242141297,37.75630018889695
negative,-121.63770000235517,37.57789743779302
negative,-121.55936012056098,37.702647948433786
negative,-122.26869855000899,37.787849248337785
negative,-122.10358402130953,37.542200814030686
negative,-122.2198375924378,37.84909246748289
negative,-121.77376176065289,37.55445552749446
negative,-121.85555702222436,37.56756274608232
negative,-121.71379235423966,37.55717536158217
negative,-121.54314794636088,37.50801261255217
negative,-121.82765614224391,37.742289156676534
negative,-121.69797647439235,37.71961963914881
negative,-121.7021665416717,37.72980463444822
negative,-121.64247550003182,37.76566230428948
negative,-121.75320000782814,37.49426051836551
negative,-121.92418638532328,37.47344034129808
negative,-121.86311022768217,37.63763850197682
negative,-122.02029281358041,37.695252738398
negative,-121.91785589517326,37.55939127741436
negative,-122.02864008064986,37.633740528752874
negative,-122.04896444783554,37.718752206388565
negative,-121.70584072119473,37.68447410367317
negative,-122.14443035577821,37.61389618028441
negative,-122.11338328666842,37.683626778650684
negative,-121.84595927940506,37.60893276579116
negative,-121.62947063059359,37.557961966634046
negative,-121.72021100803424,37.69456967570284
negative,-122.06230617712696,37.6413567771813
negative,-121.64853926196058,37.65591853627141
negative,-121.57748623942018,37.70238867294774
negative,-121.81232323864039,37.67469623810239
negative,-121.77590810530624,37.61186730927561
negative,-122.12792542676304,37.70746901325644
negative,-121.96085298315883,37.712247873400365
negative,-121.98514646029506,37.496573506953055
negative,-121.60484628131663,37.79038572417546
negative,-121.73952109637132,37.6771890702193
negative,-121.86287427263244,37.689785612386494
negative,-121.66160077382607,37.588359667371265
negative,-121.60625454324436,37.718396131940196
negative,-121.6474627653311,37.54389998471368
negative,-121.62720706767186,37.76799883820242
negative,-122.09004630316815,37.742258326028974
negative,-121.74843219690919,37.67659285609624
negative,-121.85643099469108,37.59858052675541
negative,-121.93572228665106,37.7015100358824
negative,-121.98539718570453,37.60240792639169
negative,-122.00343717936877,37.47289075614455
negative,-121.58730157214052,37.78461532125976
negative,-121.76678691349464,37.55148157027283
negative,-121.65353387291468,37.61688619451436
negative,-121.94461852938959,37.62623435812055
negative,-122.28029019317637,37.839132852836386
negative,-121.97574226007063,37.60237681562893
negative,-122.09116718371143,37.70874581061664
negative,-121.82053236865306,37.53857431509475
negative,-121.96944224035325,37.49376053013663
negative,-121.9994801950441,37.5187848788684
negative,-121.71279771463891,37.76752805661259
negative,-121.64482289086094,37.73044125295778
negative,-122.24349905539562,37.77606094927915
negative,-122.1358344993492,37.70815149307094
negative,-121.95434696625006,37.47380647948699
negative,-121.82851832703783,37.654198391244456
negative,-121.6835031034488,37.67473350535726
negative,-121.71581776163184,37.636596733082605
negative,-122.2605462749514,37.80030717000814
negative,-122.1377849055701,37.75310645588431
negative,-122.24886486803193,37.77062575605233
negative,-122.27478588040049,37.83433196527176
negative,-121.57128073946548,37.539501959118475
negative,-121.57784505569892,37.6257433981577
negative,-122.23905091210507,37.747084380354615
negative,-121.88221380602353,37.58150377040396
negative,-122.24841534489065,37.846649094919094
negative,-121.5685761858695,37.68441702916505
negative,-121.83935108975801,37.65197405097522
negative,-121.84127811382432,37.49076020856517
negative,-122.13478259914807,37.709626620152
negative,-121.58679912157207,37.55258821845088
negative,-122.26369285610674,37.8876930042721
negative,-121.66379040389126,37.61898982202889
negative,-122.2012684874241,37.729908653752965
negative,-121.88219523108191,37.63488069949366
negative,-121.67079846555265,37.706440663322546
negative,-122.08015490867759,37.70048065866511
negative,-122.09679143436702,37.66917184613633
negative,-121.58752519204829,37.750047194986166
negative,-121.6071210076254,37.73663250955812
negative,-121.74041871278592,37.63209480635559
negative,-121.7062331450276,37.73547894785619
negative,-122.05456137357419,37.60720629717076
negative,-121.58836750922669,37.79971170805644
negative,-122.0053049176222,37.5996312048626
negative,-121.7306911673923,37.67489407153208
negative,-121.50173545413476,37.501773975079196
negative,-121.71906953361005,37.540514601477334
negative,-122.24220795209722,37.879691811441035
negative,-122.0838114308207,37.500279107295654
negative,-121.8433497536027,37.56054876016385
negative,-121.65104471826776,37.52628017847488
negative,-122.0013734568834,37.61762729633479
negative,-122.2455939076441,37.862962574395475
negative,-121.88873900911688,37.62915055195235
negative,-122.0152009946901,37.71983607525998
negative,-121.67496617801935,37.72799891737026
negative,-121.67247475230339,37.75466391838528
negative,-122.10101470955996,37.79822561391879
negative,-121.98136259523322,37.61576288129276
negative,-121.62193855109565,37.658963521427246
negative,-121.72876611744985,37.558727545162945
negative,-121.70080382224971,37.50925750244785
negative,-122.2646482740823,37.86266899212242
negative,-122.14356940970382,37.716923105837466
negative,-121.93812267461229,37.581526792230264
negative,-121.81600331401842,37.739245557232806
negative,-121.6156220787259,37.791147440728786
negative,-121.54755097005786,37.490554806843996
negative,-121.82723641035845,37.5058446896133
negative,-121.98434980745027,37.47365103338177
negative,-121.78360781787349,37.724645193323106
negative,-122.00180405589448,37.55378968241574
negative,-121.8286036029607,37.52446161483163
negative,-121.50229940477931,37.500865023469665
negative,-122.16040664860037,37.769834143306056
negative,-122.08610079812973,37.715157449265064
negative,-122.11778902312807,37.56302591366904
negative,-121.69572870253835,37.610358261039615
negative,-121.64611923609911,37.6324753354194
negative,-121.985395664208,37.47570098214558
negative,-122.20653440860062,37.72665072655728
negative,-121.6218529860031,37.66932649152978
negative,-122.06685695924806,37.733683824537
negative,-121.83621970155568,37.566224902802915
negative,-122.26886817419695,37.79982380589519
negative,-121.81840420473493,37.712936574974336
negative,-121.9633378335948,37.553721721094774
negative,-122.23871911492768,37.8318159707503
negative,-121.62398974055105,37.60024828777325
negative,-121.84028963291149,37.571681933227225
negative,-121.81178948492374,37.63294762444115
negative,-121.96121028733869,37.64225862712101
negative,-122.04318598103939,37.77955387873388
negative,-121.64876091528849,37.725965221256054
negative,-121.93101529183164,37.48444935068418
negative,-121.94378434047977,37.628573201727505
negative,-121.60397292437072,37.80079140431704
negative,-121.73973334168987,37.73548538133771
negative,-122.06308181615358,37.62833637240831
negative,-122.04617423865781,37.6173262716935
negative,-121.73356504050608,37.68630986774445
negative,-121.81738323267078,37.53466008180148
negative,-122.30468862299415,37.86589239852452
negative,-121.60197050689378,37.76710854578579
negative,-121.83129754572998,37.57503453015253
negative,-122.04868739259607,37.67682569039438
negative,-122.17302832753096,37.73718675236256
negative,-121.97897656246613,37.61257948616725
negative,-121.8415318647959,37.654366974975844
negative,-121.57633031133051,37.551457056875606
negative,-122.0662121288725,37.69131071551501
negative,-122.11233760073088,37.71556237892537
negative,-121.76297376632837,37.49034743958544
negative,-121.67600028834195,37.56429373380645
negative,-121.959448031188,37.48221587540706
negative,-122.12527264338821,37.67639499437528
negative,-122.02639436377392,37.711470274092186
negative,-122.02326017038543,37.521313639428875
negative,-122.28834047784018,37.84434914087386
negative,-122.17201486372801,37.711794479353266
negative,-121.89979093810383,37.592040173489025
negative,-122.29518200999806,37.78257335860265
negative,-122.03027471801764,37.76143513788626
negative,-122.28074986507684,37.84641766519068
negative,-121.82843672710179,37.494895570520754
negative,-121.8514937766634,37.71890973650147
negative,-121.70675445683793,37.54391090236482
negative,-121.87906841494289,37.718841486390986
negative,-122.03161247186648,37.72174090779636
negative,-121.77735311019755,37.513214221379634
negative,-121.85245967573056,37.5677454472948
negative,-121.56633775786588,37.739595697618945
negative,-121.7746350332042,37.598991016045055
negative,-122.25672014849265,37.73940293296866
negative,-122.25243729664311,37.87527072005066
negative,-121.95776834058807,37.52906166214812
negative,-121.7540454255666,37.613892517183274
negative,-121.9322143080282,37.672325146405996
negative,-121.53546765842019,37.499145023393964
negative,-122.0235861677694,37.509994728677924
negative,-121.9783896427115,37.60543311420783
negative,-121.75424477664413,37.76105331571397
negative,-121.73083745856547,37.65493444521795
negative,-121.83382445986459,37.68763518393894
negative,-121.59182038513953,37.801733716165685
negative,-121.73357979606813,37.5914477474733
negative,-121.95562294470426,37.53465606233595
negative,-122.02536487681034,37.63574632444157
negative,-122.04071665263386,37.56495688368971
negative,-122.27801970285269,37.87815730857459
negative,-122.2345393619165,37.8077840991974
negative,-121.5663582976276,37.57936212874218
negative,-122.23765504819585,37.823985567337935
negative,-121.72575381751024,37.56252991585581
negative,-121.9336568174634,37.518349573538615
negative,-121.99805936371502,37.59116605572635
negative,-122.03255219892036,37.55752266039765
negative,-122.20154075905072,37.78145765270338
negative,-121.71301003132336,37.635146225783416
negative,-121.79489878073578,37.697034542485724
negative,-121.90346854896642,37.526461876974444
negative,-121.61150417609034,37.65082411191111
